X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area
7,4,aug,wed,97.18282369342714,249.4641726487804,384.47057545921,12.795102935739703,18.247331656088292,20.757006799221955,1.8512738814404894,8.268472397745795,865.0214961706189
2,7,jun,tue,89.67648733455178,29.957434211917434,309.46637705527695,25.076505016142143,26.119399354462235,92.83552075533032,0.9235194198023766,5.714481872939114,773.6014244174316
4,5,feb,tue,90.38738456076483,194.7381814798174,749.5806963662982,21.655645309365486,27.48900224168767,28.516266416269545,19.38371178474878,3.830667122595408,139.8281891755121
8,4,aug,mon,96.169873589574,241.95829352721432,606.1961389400299,4.615717457111562,30.587053482267617,35.16448019573758,19.793918432903176,1.3180745477554368,772.5685116644792
2,2,jul,thu,98.24901045968018,60.918622820094505,273.5001783237921,14.731860808042565,15.882885450442739,77.02711637508558,13.051827238417491,1.1125856136402246,843.9551328641977
3,2,mar,thu,95.66077142700644,279.6011627138133,440.16691127761254,6.424827211305163,6.661923110593112,73.27713711701293,19.75892261224911,7.66185429238398,716.5521426260582
4,1,nov,wed,99.4036950038606,194.5194725826486,753.7635349105327,6.804365435845794,34.82589553346625,84.68499193429044,9.148838513342696,3.969625969306616,971.9348031161907
1,9,may,tue,80.32492551735939,83.07517550373935,791.342878702075,24.979394988490903,10.388671108687259,13.07479069768818,11.673334212646076,8.896497229261072,431.90784141251515
6,3,oct,fri,91.64310898369423,115.26703764325865,106.71920048472634,24.942670999221992,16.729882449840996,78.10767800198,6.11363657515308,3.8184145226777746,132.24669471175164
9,3,nov,thu,81.05221701499296,60.6597764382109,359.4586765417878,23.810672560408065,17.359888121129522,11.8357319937565,10.658521978127144,5.428853749603071,737.9070655857612
3,3,jun,wed,95.81237995558214,103.3070569063441,169.03164797869553,11.578503727042118,29.893564929324285,26.004974022398187,3.511015339468122,7.800799513014899,746.8375868933274
9,3,jan,thu,87.38751404381803,8.847379415233803,7.068041960541205,0.9532445973782,10.032219693403203,81.2898924762506,16.788155731153292,1.8748160791649826,559.4218917900301
5,7,aug,sun,91.21064918851873,118.20528641922327,327.38570977382517,22.033929473341274,17.763990808147497,40.5803164501842,15.855232781102535,4.775733787930777,108.70143001340837
6,7,oct,sun,83.41189410177891,299.2092512599298,154.61753259424887,0.3691343419091231,12.434380841919651,43.09399170382135,1.1568813881865125,8.364892588345906,305.6755799388714
8,5,oct,wed,90.2323272592262,275.273254857156,387.8112454401383,0.30495912406037995,5.813422882961751,61.84635753184891,2.2839721828148485,6.960873139229195,917.0690765664453
4,2,jul,thu,84.96537830024013,83.38741543642605,743.6593792809396,3.030767748810396,21.74684114341617,63.36162929326315,14.133718893640747,8.859519459399754,306.0363385208825
6,7,sep,wed,83.1458709093376,128.1764070951509,278.3574569666374,26.52358542132895,32.78710964230494,81.61050142459617,11.55999898757587,1.6159971111241456,735.883929900469
4,9,sep,mon,97.61952498784181,134.8172484350015,132.5026314518402,9.92306619455086,36.344825520534286,29.156364349533828,0.5874432307294808,0.2081099823875343,681.3023366387498
4,3,aug,sun,94.16390808905652,95.59681922939363,70.66553855633062,11.079468090644953,25.929492830141488,52.27647863941976,2.434733730612002,6.853653682884326,266.4570097313824
7,2,aug,sat,80.95898964500084,114.28553633757272,271.3286947228369,9.645278324501533,26.838844852559582,94.14111628500659,14.53095296721731,2.0176289223851294,619.9135502847785
5,5,nov,sun,90.62316809410375,177.06758658451946,674.2483571828304,20.989010669975,14.574114035138896,29.38935822755978,12.408639640050472,0.016932566516962844,538.4951625422735
4,8,feb,mon,96.00612079632367,268.5053539085377,75.91637779453234,26.787625665837194,33.57436564140677,48.380412662006606,10.654696415803306,4.84951869995145,638.3838768720223
8,3,nov,sat,99.4829142180106,160.72644281571363,217.0484213149069,7.142233044239519,34.483301880446426,15.88541027749769,9.611793676202346,2.535151262235572,364.05442705827664
6,4,nov,sat,93.6982012926143,242.92659734196738,444.4482537882111,24.545371464632446,5.984050003501355,63.923871910758514,2.1859538733161865,5.828174792847792,387.2191776078603
9,5,jul,thu,82.9243355814407,201.71603324841413,313.1019229474222,12.795538674908592,13.700804430351669,80.41634859306572,2.472275472169825,5.733020365993832,484.24356749358554
9,8,mar,tue,86.62971332498118,188.2453099088152,737.5644500430496,14.2121331862738,27.95039329955398,50.15596528748362,11.798189070186144,5.66042681827145,658.8727076103095
4,1,nov,thu,82.72537239061032,173.53567028690182,583.2549755826792,5.986944060306892,25.46645999496832,22.558180239341,0.8387835296789903,6.75442231481941,326.67409524281334
2,6,apr,thu,88.22781912515475,39.380544471201354,118.35457791753603,15.161066491651464,11.843883662257552,66.31628181853463,18.736736062460185,1.7975619114616037,208.4039581509699
6,2,apr,sun,89.9197028131547,80.22298827749351,200.5337795132222,12.877337198223964,30.14340804839507,43.94715771061157,0.19772439766783334,0.7074276534800206,880.1555981433603
1,6,jun,fri,90.14217424170074,0.5154892476797457,415.26869175103485,3.204469032514834,36.98932910591765,31.613516611885995,5.975117160982566,6.197907879062898,50.73624055842407
5,2,jan,thu,95.78912363988495,83.08377280335534,299.2791881755946,21.45231528817837,17.831805412919834,48.508604883635414,3.7304216954462044,4.841190157492708,623.8251481772579
4,4,oct,sat,95.27271236047355,247.01370848935963,472.3702794525372,3.999043561533646,7.378683760120315,95.30690635882556,10.734601124768645,7.429900815263002,553.1381922956238
8,2,sep,wed,94.34113813806775,154.88282978525055,391.82397238986704,23.315571679197596,16.106459360440518,99.19815303206062,19.544079580812628,3.1231674371559306,286.09429400998044
1,4,apr,wed,80.36023507129066,52.26860472564056,103.21039758325776,4.478269982158599,23.898354088544668,61.1085263228843,2.8163433497782697,9.162850758710112,997.5612594762559
3,6,feb,sun,94.64023099198397,137.80961874719023,279.4654945934932,27.568386295132505,5.473229966856917,64.6262052876508,0.49696286312610916,4.006570058660477,872.7001046504315
5,2,jan,thu,83.13541807090824,25.715682371742275,643.3895042969647,7.63142131960948,25.246989950140986,51.048043935769954,6.5467988855726755,9.78878878500048,854.7267664152464
2,6,mar,sun,94.84788690840743,34.054605288840854,380.27656585591274,4.782119762817873,38.84229661331811,11.125301088669413,1.8169572265721068,1.9630389293135186,810.2748848196761
2,5,dec,sat,87.45631170147345,143.08690043513155,799.1942003753963,13.577321927462158,12.936824172512805,55.10334728418658,16.10814689675318,0.736801356832949,63.68017267716042
8,7,sep,thu,85.25408925017734,177.98027420838483,481.23714402665126,5.024494946653838,28.55891322193032,86.87588668082103,14.486237144547935,5.9021664704742935,820.8627712656951
3,2,jul,sat,82.16066753091137,49.686147092080645,690.9441748356248,5.8265374849084015,6.663780350062332,11.49700698731633,11.748675335862526,5.532316003633485,659.4256037203697
4,7,dec,sun,92.6808851721121,257.37964350263786,790.8775829041739,13.849962966491134,26.249712768275515,24.21494289595436,4.124580730370322,0.09515401218312625,16.661958036866544
1,5,jan,sun,96.56950893886106,7.07588808306957,316.55797973964326,1.3119271298267798,32.25406184499535,42.47926388871854,7.031374289634982,0.25425344250182835,620.6916982923393
8,5,jun,sun,82.30992623888112,269.9154737358339,608.3162628248522,9.451866754630263,9.650687431758657,31.257566246045734,19.367293124075548,8.436778254699394,244.629526376942
9,5,apr,sun,83.31245541687193,141.26783424469488,133.09577049563347,23.05624877680972,38.544739243575705,31.085712314744303,17.87069505762545,0.688506181809968,497.5619611365695
9,3,dec,thu,81.29813198329224,9.212880492432596,596.0945677169573,18.492450796550557,10.74963158790926,50.00484729964712,12.24405516319932,5.8951038469202235,974.8828580137033
5,7,dec,thu,90.75048618786596,298.34541890502834,79.77538943828293,0.25845289244603054,6.614792843284041,39.36897622820868,7.3507773824057505,7.188150099848929,130.8364368018573
5,1,oct,wed,80.48760824188425,85.68107536502868,698.1164959756485,21.961986185180958,19.11544085975073,78.26339746123834,8.751630335891301,8.912357538103656,230.71226175664205
7,9,feb,tue,84.73598747984852,12.366709140746568,262.35522326837435,4.982737695746932,7.251530210766482,89.59776396014682,16.568817975317998,5.034094484850539,216.19510069635183
1,7,mar,fri,86.55852065639549,211.34860039902176,94.03401952701893,14.027096126889086,7.456275230579984,44.002202640698435,10.041359638011539,0.46473063070189724,881.3546553117669
5,2,mar,tue,89.16659299500289,96.6973952181798,181.39018071836625,16.135780440405888,9.946709328226,37.785233106362405,12.242222934178324,6.672215673794096,126.43964281632702
1,8,oct,sat,91.36083735859945,126.83066979019742,688.0742450088716,14.42475634675808,22.89443655024262,93.20372848452826,7.394675500115559,9.112430987083059,13.196811420110311
4,4,oct,sat,99.7324022487785,256.9767849241838,118.42214884505493,15.596529983014442,9.115690224405615,25.297689457735366,12.349471920352364,4.8317100447153845,840.0383386132302
2,7,oct,wed,95.311397753307,117.45636868653952,40.145376482798234,17.481239405535256,21.82296353934498,51.41015425742804,6.1604458421814705,5.14643212969697,560.4602594288554
9,1,feb,wed,82.63974870528686,168.5882122947134,63.81469955988939,16.08424411775947,39.384654091918335,50.98637687227926,0.8201044220087361,6.170206749980806,373.0338686423629
4,5,nov,fri,88.969137388772,130.86661226064322,680.4785969766615,9.050722199290156,34.35649399297887,26.560834958847938,9.082538337896334,7.650635469684906,75.6426196530089
6,6,apr,thu,95.7242079956315,126.5864291394948,272.2663929207168,25.770568172267396,35.61909385911676,28.954492189250626,19.496137447876414,0.9190251332894928,837.7905912388475
2,9,may,sun,98.77066359986625,299.03219873955385,59.883301693831115,11.179668998557526,17.069867504926922,32.40379217149825,14.75188272603602,5.945403402909873,7.903992258741166
2,5,sep,thu,98.191933845557,37.67522373170148,484.7773443314723,27.420852791626523,12.48806262042066,55.48049429140335,11.787603711927659,0.6398823825795619,137.82894282376913
9,9,dec,sat,81.17882862689348,264.6784531211934,4.127966508167447,7.423297262887627,29.859979128031718,43.05833335344675,8.067279047220342,9.319028610158231,281.9838233050176
5,5,sep,mon,85.14674895348259,199.91536784206014,496.03972163847453,9.740022675524697,22.408557755188657,77.23418721684605,16.493349994214682,6.157164992992101,158.6249649602265
7,2,sep,fri,90.38761530223627,132.16151748965703,127.36674040866384,7.354143581641902,30.786243407855572,27.432793116525648,3.4606574323798367,7.339085632186414,64.48523392528583
7,8,nov,wed,86.45429088981867,88.94526667417718,599.2320088795183,7.512673800440245,15.945118552848179,63.667314456549136,9.055388665718782,6.644774275048593,550.5535652561498
8,9,jun,tue,87.54133478683939,26.043993647896713,149.4555232110077,13.283766386880304,11.028488538221636,58.711363733153824,2.617267410764461,2.2157878233161163,680.6474180419524
9,1,feb,tue,87.30119739178477,156.56242779985826,125.98092613626699,25.679498011359826,10.990381223595852,78.58765507617763,9.135899935534155,6.792047479417528,220.21876604761727
7,2,nov,mon,92.05860002451759,282.1221465755418,779.6731465623446,25.960648618485706,15.220192412339916,79.07971081313127,18.435063366489473,2.100330766378838,562.6910132431847
2,8,dec,tue,95.51241880627288,67.95249023813497,431.5597182479417,17.72594353562645,37.658645850659276,72.73807993169129,5.837416861507876,6.5122419085816095,1.880011796540959
4,2,aug,mon,89.82349201232093,239.9933795678405,59.15074460673182,9.668413183203747,33.04634922530458,91.461461054235,11.479623500967946,9.878132959328276,902.7619225399495
3,5,jun,sat,90.60171762637586,182.47146441306998,192.7454025342958,24.354253729108017,37.29592575151777,56.93804246140226,4.796995497214372,0.6203553999620315,472.4473042459951
1,5,may,sat,85.26007830504238,41.70874070098643,792.8277773275954,9.01303681926492,27.820409178330397,28.954319379331583,0.09016030107160233,8.836339381488068,804.9137970674637
8,9,feb,sat,83.2071846391549,233.15015640642744,397.2270963129467,19.31516408166068,30.61842046916024,49.30385334303883,17.63548952502093,0.602552141369227,306.53515976319756
4,2,aug,tue,94.47151152988177,88.35611944981933,544.9035579881971,18.116481339855646,14.9666153321606,52.453513544372996,16.961406396490975,7.000265512894808,269.1599337922005
6,2,apr,wed,94.95158795123349,237.3690840363885,490.7753961482987,18.183420072817672,25.204451399552795,35.61487070360016,19.839657135945423,1.2967309097847912,257.5068531473057
5,7,feb,thu,94.07167019885348,180.73491834086838,2.2951716030426006,14.014010760625142,25.128379713103183,95.02471134105966,17.254626879699924,9.487928125947164,62.54990135036709
4,4,jul,fri,95.85978476914748,143.04532012842998,535.2750577238976,21.21367635143848,18.20629299713332,47.96699382684327,19.188143761613297,0.2899209943763126,400.24106130857075
7,6,jun,tue,81.91586764945093,214.20660313293587,59.0618407782971,3.1597519006965435,34.76046993461387,62.98106143692249,18.996411804812034,1.7130996345888272,542.6861755849077
9,9,jun,wed,80.65841548125545,85.45847191235192,264.6374476811693,7.928029367248829,17.77863857271211,79.16809921568536,1.8629124818129283,4.93947535504868,249.9954149973226
9,8,feb,sat,91.9343076936244,185.32484571361252,210.77848441363986,23.801003423385907,20.505631029352692,86.04731721630293,14.881396972033492,3.1022279670347688,21.356195888682873
7,8,oct,sun,92.78011928085586,127.95514122007233,428.03775955217753,10.538814169368026,39.47836199146442,17.969741256532693,15.497084146830165,5.839534832553389,926.24804415236
3,9,jun,thu,85.31763729398908,67.29002067374876,443.3837369483923,21.279346915422337,17.694268971626755,62.12134987925194,11.404749167840473,2.1334960665862504,924.0139859000005
3,5,jun,tue,92.27083493784139,237.43901950720797,626.033563302057,18.858628307824105,8.98139364872824,37.30065144216785,9.895642696041492,7.6632943891913,582.4930550114738
5,5,may,wed,94.3177162037245,254.46506083786608,122.98327885123453,7.955404516337906,26.87577875075692,80.25615650096637,10.157524034468153,8.347511186345816,736.507197869233
4,4,apr,fri,88.9477891767324,200.58624167589582,680.9528595349476,7.183622917068425,22.02243026875263,44.135932115019244,6.560610046239203,4.573943937525798,259.2103782266236
4,7,jun,tue,89.11652268196036,105.04147122947853,224.17452568787004,1.1290735880271041,27.894956821766392,59.97320284631818,16.640977737230326,3.87284500906393,902.1505516197597
5,2,mar,thu,94.63122274188413,17.780479423504968,85.35125668439977,12.584688999935466,29.443315958787558,92.47820996723824,0.9896473104311454,6.199863883383342,534.2720015231608
5,8,jun,sun,85.50822137409747,227.60337530795272,470.89940944088244,2.2802302441523556,16.87997403957391,98.99273399467485,9.034891024908845,1.4561761045126942,55.0575050168679
6,5,sep,fri,80.95234828143548,120.399361888697,26.753144517202543,20.633491052709008,34.92065562797923,88.95012397568676,4.659562385132652,5.918411322236421,567.3876279463606
8,8,apr,wed,81.6536846920191,134.82051728149767,753.9654991923392,17.33434728539192,31.579357336908945,19.031294570761375,17.21065961650768,3.6999302437746007,189.15350119950824
6,2,jul,fri,89.22249974124678,52.990971820150314,139.08480568324978,11.271519311517274,13.20132069196299,89.22731919210676,11.634449787554562,7.806855588026906,860.3495109212498
9,7,nov,mon,85.90931385454716,69.96114625336261,356.370913375906,27.250818748817352,35.847553981287405,99.97087382420979,2.9168590931246174,0.3625725522707435,15.813072259850403
6,2,oct,sun,97.91138107820063,31.338645468634308,8.492067954802796,1.83164061408977,14.271290538296146,44.01442174471764,3.030118863184812,8.074753493143739,354.3958650822514
7,2,jun,thu,84.15254248625371,121.29238147379303,169.2682941196983,4.224284119148653,19.44618741261033,47.9057647636941,5.411113154568305,1.295989204623953,771.7754098084496
7,6,mar,tue,99.97847480477205,223.99728814234092,114.56572226563084,16.996117219314595,24.284653046332824,21.52552580416421,13.16860966812484,6.731079962885213,126.70467381117933
9,8,jul,mon,92.48595137329784,222.2142689590671,282.73625999828323,15.798804068960276,35.90896822416029,16.610821379262823,6.523114730800776,5.341934010581724,391.53929663119567
6,2,jan,wed,91.96313331686414,124.62068011797254,466.3394844731665,13.471619884090277,37.80253149056918,46.35651180609608,6.874296730642477,2.494820304726627,572.7074369861692
3,6,oct,sun,85.32235264499641,164.5929992759514,407.63791720035005,5.270997359629217,24.176558875905073,15.225630891456355,16.160209503123767,8.178276708373017,724.6893751773969
1,2,mar,sun,95.29890670205437,152.46250810267532,84.18148633552408,17.7237507708116,23.079288156473858,91.12618410475294,3.7827354472289865,2.7038375097343725,702.7559060711711
7,1,dec,tue,96.23930039598307,249.26144853333287,77.4620553521566,5.841982948614879,21.764763568456345,58.889518398728775,1.5419968854241572,3.5491536014991434,989.9996503429938
3,4,aug,sun,94.57913634215923,242.83916370479554,559.498904480895,25.438408113264785,17.293312341874696,53.77265926601257,18.021606525839033,1.4863322558279202,502.43055304810656
3,2,oct,sun,95.09142513320127,73.64199370677196,783.7929727133683,12.710064670586585,28.70657237107487,63.161521348991116,2.7173893376016722,1.085074782637785,57.78771693457252
3,4,feb,fri,85.51696208225505,173.88802525477323,763.9039566449372,3.202074053697135,20.981334020097016,47.21597817003602,1.5964298552399292,6.933407087250524,403.9450756022193
8,3,jan,wed,99.23695017523123,237.79711914046624,789.5769106307255,21.135547452046332,24.76066375035243,87.70414570591552,15.865346703829635,7.46158179506144,59.03675260988117
3,6,jan,mon,83.0880621564856,184.05852239663187,428.95276103299784,5.499431279381199,6.90381768480048,12.34604913682411,16.951128504514777,2.1640486368175016,713.0370233084244
5,8,oct,sat,97.78336703331127,272.2737402669291,59.73134724219422,0.9625109000555787,26.528020550149197,40.385543578877396,14.026443340345205,3.999697702396343,512.280345809522
4,5,may,fri,85.03141696149454,38.77420879840402,499.17656368363464,19.968070512159535,14.003505187614019,92.76929729131923,5.444511222278492,0.13631629307839566,853.4295184481231
8,7,jan,fri,90.29149309002327,60.97978302940452,523.7148732011957,12.185520989457885,19.26662238463301,89.5695593934884,6.8188240467212236,9.318937651265639,401.6894276154288
1,1,dec,sat,95.1196918038991,117.65172373842454,679.8008633884635,20.016927692626226,12.85308060014881,30.22626858523932,11.713562150928594,3.083696564266538,695.4413050412144
3,8,mar,tue,80.22098627257967,89.5171203803887,79.86303455388138,4.525402623830324,19.550147547727462,46.737317932482625,8.244740193299762,8.998464827503696,751.4383342719882
3,7,apr,sun,84.41249240316685,27.79788649694227,778.9492074128917,18.30983461226702,38.04251248462476,58.52522792268358,17.869695582890333,9.766713416385377,161.02908139334028
6,4,sep,fri,93.85141217534644,127.9071101551317,377.7443493516802,23.864323095044316,37.57037422246674,35.99903212571265,4.678009707152551,1.5841183212248167,949.1954966834926
8,7,feb,thu,82.77278658735446,84.17428132364682,303.24067279953744,27.1907252974867,26.27688413873159,35.877964867744,14.679840987830474,6.946341547597229,81.82284180789611
6,7,aug,thu,96.67437765181823,254.47764206245367,145.1879594779503,3.8080930486658557,34.699510190403075,86.61650775571447,3.4050094521197805,4.3560962301791095,709.869812743007
7,5,apr,sun,88.662836365256,187.4170893386203,571.8445894598,29.461823563145828,12.393038129430916,83.2441333666034,4.000794305193615,4.6448705302596425,558.6273271264005
4,6,aug,sun,84.2806021245728,210.4885032294124,609.4235460536598,2.5504788025281777,17.992987980994435,81.03642569077894,1.7420219362981126,1.3386343636774878,336.23170213083296
